field,stage,archive,fund,cik,source_table,source_column_or_concept,raw_row_count,non_missing_count,non_missing_percentage,normalized_row_count,normalized_non_missing_count,normalized_coverage,aggregated_row_count,aggregated_non_missing_count,aggregated_coverage,blind_row_count,blind_non_missing_count,blind_coverage,aggregation_loss_count,export_loss_count,direct_parser_loss_count,support_join_loss_count,support_unmatched_count,exact_loss_stage,representative_raw_examples_json,diagnosis,recommended_action
acquisition_date,raw_soi,2024q1,TSLX,1508655,soi.tsv,"{""soi.tsv:Investment, Acquisition Date"":370}",423,370,87.470449,423,370,87.470449,423,370,87.470449,0,0,,0,0,0,0,13,supporting_facts_to_normalized,"[{""adsh"":""0000950170-24-015845"",""concept"":""Investment, Acquisition Date"",""investment_identifier"":""Debt Investments Automotive Bestpass, Inc. First-lien loan ($44,800 par, due 5/2029) Initial Acquisition Date 5/26/2023 Reference Rate and Spread SOFR + 5.75% Interest Rate 11.11%"",""line"":32375,""table"":""soi.tsv"",""value"":""2023-05-26""},{""adsh"":""0000950170-24-015845"",""concept"":""Investment, Acquisition Date"",""investment_identifier"":""Debt Investments Automotive Carlstar Group, LLC First-lien loan ($33,575 par, due 7/2027) Initial Acquisition Date 7/8/2022 Reference Rate and Spread SOFR + 6.60% Interest Rate 10.92%"",""line"":32377,""table"":""soi.tsv"",""value"":""2022-07-08""},{""adsh"":""0000950170-24-015845"",""concept"":""Investment, Acquisition Date"",""investment_identifier"":""Debt Investments Business Services Acceo Solutions, Inc. First-lien loan (CAD 52,941 par, due 10/2025) Initial Acquisition Date 7/6/2018 Reference Rate and Spread C + 4.75% Interest Rate 10.21%"",""line"":32399,""table"":""soi.tsv"",""value"":""2018-07-06""},{""adsh"":""0000950170-24-015845"",""concept"":""Investment, Acquisition Date"",""investment_identifier"":""Debt Investments Business services Acceo Solutions, Inc. First-lien loan (CAD 57,353 par, due 10/2025) Initial Acquisition Date 7/6/2018 Reference Rate and Spread C + 4.75% Interest Rate 9.49%"",""line"":32400,""table"":""soi.tsv"",""value"":""2018-07-06""},{""adsh"":""0000950170-24-015845"",""concept"":""Investment, Acquisition Date"",""investment_identifier"":""Debt Investments Business services Alpha Midco, Inc. First-lien loan ($68,720 par, due 8/2025) Initial Acquisition Date 8/15/2019 Reference Rate and Spread SOFR + 7.63% Interest Rate 12.21%"",""line"":32401,""table"":""soi.tsv"",""value"":""2019-08-15""},{""adsh"":""0000950170-24-015845"",""concept"":""Investment, Acquisition Date"",""investment_identifier"":""Debt Investments Business Services Alpha Midco, Inc. First-lien loan ($68,885 par, due 8/2025) Initial Acquisition Date 8/15/2019 Reference Rate and Spread SOFR + 7.63% Interest Rate 12.97%"",""line"":32402,""table"":""soi.tsv"",""value"":""2019-08-15""},{""adsh"":""0000950170-24-015845"",""concept"":""Investment, Acquisition Date"",""investment_identifier"":""Debt Investments Business Services Artisan Bidco, Inc First-lien loan ($38,112 par, due 11/2029) Initial Acquisition Date 11/7/2023 Reference Rate and Spread SOFR + 7.00% Interest Rate 12.38%"",""line"":32403,""table"":""soi.tsv"",""value"":""2023-11-07""},{""adsh"":""0000950170-24-015845"",""concept"":""Investment, Acquisition Date"",""investment_identifier"":""Debt Investments Business Services Artisan Bidco, Inc First-lien loan (EUR 17,735 par, due 11/2029) Initial Acquisition Date 11/7/2023 Reference Rate and Spread E + 7.00% Interest Rate 10.96%"",""line"":32404,""table"":""soi.tsv"",""value"":""2023-11-07""},{""adsh"":""0000950170-24-015845"",""concept"":""Investment, Acquisition Date"",""investment_identifier"":""Debt Investments Business Services BCTO Ignition Purchaser, Inc. First-lien holdco loan ($31,935 par, due 10/2030) Initial Acquisition Date 4/18/2023 Reference Rate and Spread SOFR + 9.00% Interest Rate 14.40% PIK"",""line"":32407,""table"":""soi.tsv"",""value"":""2023-04-18""},{""adsh"":""0000950170-24-015845"",""concept"":""Investment, Acquisition Date"",""investment_identifier"":""Debt Investments Business Services Crewline Buyer, Inc. First-lien loan ($56,324 par, due 11/2030) Initial Acquisition Date 11/8/2023 Reference Rate and Spread SOFR + 6.75% Interest Rate 12.10%"",""line"":32409,""table"":""soi.tsv"",""value"":""2023-11-08""}]",join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,supporting_facts,2024q1,TSLX,1508655,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,"{""datasets/txt.tsv:InvestmentAcquisitionDate@us-gaap/2023"":383}",423,383,90.543735,423,370,87.470449,423,370,87.470449,0,0,,0,0,0,0,13,supporting_facts_to_normalized,"[{""adsh"":""0000950170-24-015845"",""concept"":""InvestmentAcquisitionDate"",""investment_member"":""Debt Investments Healthcare Homecare Software Solutions, LLC First-lien loan ($65,000 par, due 10/2026) Initial Acquisition Date 10/6/2021 Reference Rate and Spread SOFR + 5.70% Interest Rate 11.06%"",""line"":46315,""table"":""datasets/txt.tsv"",""value"":""2021-10-06"",""version"":""us-gaap/2023""},{""adsh"":""0000950170-24-015845"",""concept"":""InvestmentAcquisitionDate"",""investment_member"":""Debt Investments Healthcare Merative L.P. First-lien loan ($70,103 par, due 6/2028) Initial Acquisition Date 6/30/2022 Reference Rate and Spread SOFR + 7.25% Interest Rate 12.60%"",""line"":46316,""table"":""datasets/txt.tsv"",""value"":""2022-06-30"",""version"":""us-gaap/2023""},{""adsh"":""0000950170-24-015845"",""concept"":""InvestmentAcquisitionDate"",""investment_member"":""Debt Investments Healthcare Raptor US Buyer II Corp. First-lien loan ($15,569 par,due3/2029) Initial Acquisition Date 3/24/2023 Reference Rate and Spread SOFR + 6.75% Interest Rate 12.10%"",""line"":46317,""table"":""datasets/txt.tsv"",""value"":""2023-03-24"",""version"":""us-gaap/2023""},{""adsh"":""0000950170-24-015845"",""concept"":""InvestmentAcquisitionDate"",""investment_member"":""Debt Investments Healthcare SL Buyer Corp. First-lien loan ($31,475 par, due 7/2029) Initial Acquisition Date 7/7/2023 Reference Rate and Spread SOFR + 7.00% Interest Rate 12.36%"",""line"":46318,""table"":""datasets/txt.tsv"",""value"":""2023-07-07"",""version"":""us-gaap/2023""},{""adsh"":""0000950170-24-015845"",""concept"":""InvestmentAcquisitionDate"",""investment_member"":""Debt Investments Hotel, Gaming and Leisure ASG II, LLC First-lien loan ($61,609 par, due 5/2028) Initial Acquisition Date 5/25/2022 Reference Rate and Spread SOFR + 6.40% Interest Rate 11.77%"",""line"":46319,""table"":""datasets/txt.tsv"",""value"":""2022-05-25"",""version"":""us-gaap/2023""},{""adsh"":""0000950170-24-015845"",""concept"":""InvestmentAcquisitionDate"",""investment_member"":""Debt Investments Hotel, Gaming and Leisure IRGSE Holding Corp. First-lien loan ($30,261 par, due 6/2024) Initial Acquisition Date 12/21/2018 Reference Rate and Spread SOFR + 9.65% Interest Rate 15.00%"",""line"":46320,""table"":""datasets/txt.tsv"",""value"":""2018-12-21"",""version"":""us-gaap/2023""},{""adsh"":""0000950170-24-015845"",""concept"":""InvestmentAcquisitionDate"",""investment_member"":""Debt Investments Hotel, Gaming and Leisure IRGSE Holding Corp. First-lien revolving loan ($27,622 par, due 6/2024) Initial Acquisition Date 12/21/2018 Reference Rate and Spread SOFR + 9.65% Interest Rate 15.03%"",""line"":46321,""table"":""datasets/txt.tsv"",""value"":""2018-12-21"",""version"":""us-gaap/2023""},{""adsh"":""0000950170-24-015845"",""concept"":""InvestmentAcquisitionDate"",""investment_member"":""Debt Investments Human Resource Support Services Axonify, Inc. First-lien loan ($41,607 par, due 5/2027) Initial Acquisition Date 5/5/2021 Reference Rate and Spread SOFR + 7.65% Interest Rate 13.04%"",""line"":46322,""table"":""datasets/txt.tsv"",""value"":""2021-05-05"",""version"":""us-gaap/2023""},{""adsh"":""0000950170-24-015845"",""concept"":""InvestmentAcquisitionDate"",""investment_member"":""Debt Investments Human Resource Support Services bswift, LLC First-lien loan ($44,358 par, due 11/2028) Initial Acquisition Date 11/7/2022 Reference Rate and Spread SOFR + 6.63% Interest Rate 12.03%"",""line"":46323,""table"":""datasets/txt.tsv"",""value"":""2022-11-07"",""version"":""us-gaap/2023""},{""adsh"":""0000950170-24-015845"",""concept"":""InvestmentAcquisitionDate"",""investment_member"":""Debt Investments Human Resource Support Services Elysian Finco Ltd. First-lien loan ($19,519 par, due 1/2028) Initial Acquisition Date 1/31/2021 Reference Rate and Spread SOFR + 6.65% Interest Rate 12.03% (incl. 6.50% PIK)"",""line"":46324,""table"":""datasets/txt.tsv"",""value"":""2021-01-31"",""version"":""us-gaap/2023""}]",join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,normalized,2024q1,TSLX,1508655,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,"{""acquisition_date"":370}",423,370,87.470449,423,370,87.470449,423,370,87.470449,0,0,,0,0,0,0,13,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,aggregated,2024q1,TSLX,1508655,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,"{""acquisition_date"":370}",423,370,87.470449,423,370,87.470449,423,370,87.470449,0,0,,0,0,0,0,13,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,blind_export,2024q1,TSLX,1508655,data/day3/blind_facility_pairs_v2.csv,{},0,0,,423,370,87.470449,423,370,87.470449,0,0,,0,0,0,0,13,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,raw_soi,2024q2,ARCC,1287750,soi.tsv,{},2343,0,0.000000,2967,0,0.000000,2413,0,0.000000,5,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,supporting_facts,2024q2,ARCC,1287750,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},2343,0,0.000000,2967,0,0.000000,2413,0,0.000000,5,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,normalized,2024q2,ARCC,1287750,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},2967,0,0.000000,2967,0,0.000000,2413,0,0.000000,5,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,aggregated,2024q2,ARCC,1287750,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},2413,0,0.000000,2967,0,0.000000,2413,0,0.000000,5,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,blind_export,2024q2,ARCC,1287750,data/day3/blind_facility_pairs_v2.csv,{},5,0,0.000000,2967,0,0.000000,2413,0,0.000000,5,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
currency,raw_soi,2024q2,ARCC,1287750,soi.tsv,{},2343,0,0.000000,2967,0,0.000000,2413,0,0.000000,5,0,0.000000,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,supporting_facts,2024q2,ARCC,1287750,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},2343,0,0.000000,2967,0,0.000000,2413,0,0.000000,5,0,0.000000,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,normalized,2024q2,ARCC,1287750,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},2967,0,0.000000,2967,0,0.000000,2413,0,0.000000,5,0,0.000000,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,aggregated,2024q2,ARCC,1287750,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},2413,0,0.000000,2967,0,0.000000,2413,0,0.000000,5,0,0.000000,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,blind_export,2024q2,ARCC,1287750,data/day3/blind_facility_pairs_v2.csv,{},5,0,0.000000,2967,0,0.000000,2413,0,0.000000,5,0,0.000000,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
reference_rate,raw_soi,2024q2,ARCC,1287750,soi.tsv,{},2343,0,0.000000,2967,0,0.000000,2413,0,0.000000,5,0,0.000000,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,supporting_facts,2024q2,ARCC,1287750,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},2343,0,0.000000,2967,0,0.000000,2413,0,0.000000,5,0,0.000000,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,normalized,2024q2,ARCC,1287750,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},2967,0,0.000000,2967,0,0.000000,2413,0,0.000000,5,0,0.000000,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,aggregated,2024q2,ARCC,1287750,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},2413,0,0.000000,2967,0,0.000000,2413,0,0.000000,5,0,0.000000,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,blind_export,2024q2,ARCC,1287750,data/day3/blind_facility_pairs_v2.csv,{},5,0,0.000000,2967,0,0.000000,2413,0,0.000000,5,0,0.000000,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
acquisition_date,raw_soi,2024q2,ARCC,1287750,soi.tsv,{},2343,0,0.000000,2967,0,0.000000,2413,0,0.000000,5,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,supporting_facts,2024q2,ARCC,1287750,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},2343,0,0.000000,2967,0,0.000000,2413,0,0.000000,5,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,normalized,2024q2,ARCC,1287750,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},2967,0,0.000000,2967,0,0.000000,2413,0,0.000000,5,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,aggregated,2024q2,ARCC,1287750,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},2413,0,0.000000,2967,0,0.000000,2413,0,0.000000,5,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,blind_export,2024q2,ARCC,1287750,data/day3/blind_facility_pairs_v2.csv,{},5,0,0.000000,2967,0,0.000000,2413,0,0.000000,5,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,raw_soi,2024q2,ASIF,1918712,soi.tsv,{},761,0,0.000000,904,0,0.000000,768,0,0.000000,4,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,supporting_facts,2024q2,ASIF,1918712,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},761,0,0.000000,904,0,0.000000,768,0,0.000000,4,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,normalized,2024q2,ASIF,1918712,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},904,0,0.000000,904,0,0.000000,768,0,0.000000,4,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,aggregated,2024q2,ASIF,1918712,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},768,0,0.000000,904,0,0.000000,768,0,0.000000,4,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,blind_export,2024q2,ASIF,1918712,data/day3/blind_facility_pairs_v2.csv,{},4,0,0.000000,904,0,0.000000,768,0,0.000000,4,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
currency,raw_soi,2024q2,ASIF,1918712,soi.tsv,{},761,0,0.000000,904,0,0.000000,768,0,0.000000,4,0,0.000000,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,supporting_facts,2024q2,ASIF,1918712,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},761,0,0.000000,904,0,0.000000,768,0,0.000000,4,0,0.000000,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,normalized,2024q2,ASIF,1918712,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},904,0,0.000000,904,0,0.000000,768,0,0.000000,4,0,0.000000,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,aggregated,2024q2,ASIF,1918712,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},768,0,0.000000,904,0,0.000000,768,0,0.000000,4,0,0.000000,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
currency,blind_export,2024q2,ASIF,1918712,data/day3/blind_facility_pairs_v2.csv,{},4,0,0.000000,904,0,0.000000,768,0,0.000000,4,0,0.000000,0,0,0,0,0,official_source,[],source_absent,Treat the field as unavailable in the inspected free SEC archives; use abstention.
reference_rate,raw_soi,2024q2,ASIF,1918712,soi.tsv,{},761,0,0.000000,904,0,0.000000,768,0,0.000000,4,0,0.000000,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,supporting_facts,2024q2,ASIF,1918712,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},761,0,0.000000,904,0,0.000000,768,0,0.000000,4,0,0.000000,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,normalized,2024q2,ASIF,1918712,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},904,0,0.000000,904,0,0.000000,768,0,0.000000,4,0,0.000000,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,aggregated,2024q2,ASIF,1918712,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},768,0,0.000000,904,0,0.000000,768,0,0.000000,4,0,0.000000,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
reference_rate,blind_export,2024q2,ASIF,1918712,data/day3/blind_facility_pairs_v2.csv,{},4,0,0.000000,904,0,0.000000,768,0,0.000000,4,0,0.000000,0,0,0,0,0,raw_soi_to_normalized,[],parser_loss,Repair direct SOI parsing and supersede the blind benchmark.
acquisition_date,raw_soi,2024q2,ASIF,1918712,soi.tsv,{},761,0,0.000000,904,0,0.000000,768,0,0.000000,4,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,supporting_facts,2024q2,ASIF,1918712,datasets/num.tsv|datasets/txt.tsv|datasets/non.tsv,{},761,0,0.000000,904,0,0.000000,768,0,0.000000,4,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,normalized,2024q2,ASIF,1918712,/private/tmp/finance-day3-sec-cache/bdc_soi_normalized.csv,{},904,0,0.000000,904,0,0.000000,768,0,0.000000,4,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,aggregated,2024q2,ASIF,1918712,/private/tmp/finance-day3-sec-cache/bdc_facilities_agg.csv,{},768,0,0.000000,904,0,0.000000,768,0,0.000000,4,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
acquisition_date,blind_export,2024q2,ASIF,1918712,data/day3/blind_facility_pairs_v2.csv,{},4,0,0.000000,904,0,0.000000,768,0,0.000000,4,0,0.000000,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
maturity,raw_soi,2024q2,BBDC,1379785,soi.tsv,{},1202,0,0.000000,1875,0,0.000000,1875,0,0.000000,0,0,,0,0,0,0,0,supporting_facts_to_normalized,[],join_loss,Join explicitly tagged supporting facts to SOI rows and supersede the blind benchmark.
